0.009 0.0017500000000000003 0.0015 0.0 0.0
0.018 0.002 0.001875 0.0 0.0
0.026999999999999996 0.0025 0.001875 0.0 0.0
0.036 0.0025 0.0023750000000000004 0.0 0.000125
0.045 0.0028750000000000004 0.002625 0.0 0.0
0.05399999999999999 0.0034999999999999996 0.00275 0.0 0.0
0.063 0.0032500000000000003 0.0027500000000000003 0.0 0.0
0.072 0.0036249999999999998 0.003125 0.0 0.0
0.08099999999999999 0.0033750000000000004 0.003125 0.0 0.0
0.09 0.00375 0.0033749999999999995 0.0 0.0
0.09899999999999999 0.00425 0.004125 0.0 0.0
0.10799999999999998 0.004375 0.003875 0.0 0.0
0.11699999999999999 0.004125 0.004 0.0 0.000125
0.126 0.005 0.004375 0.0 0.0
0.13499999999999998 0.004875 0.004375 0.0 0.0
0.144 0.004875000000000001 0.004625000000000001 0.0 0.0
0.153 0.005125 0.004625000000000001 0.0 0.0
0.16199999999999998 0.006 0.005 0.0 0.0
0.17099999999999999 0.0055 0.005 0.0 0.0
0.18 0.005875 0.005125 0.0 0.0
0.18899999999999997 0.005625 0.005375 0.0 0.0
0.19799999999999998 0.0055000000000000005 0.005125 0.0 0.0
0.207 0.005125 0.005125 0.0 0.000125
0.21599999999999997 0.006125 0.005625000000000001 0.0 0.000125
0.22499999999999998 0.006 0.0053750000000000004 0.000125 0.0
0.23399999999999999 0.00625 0.005625000000000001 0.0 0.0
0.243 0.007124999999999999 0.005750000000000001 0.0 0.0
0.252 0.006874999999999999 0.00575 0.0 0.0
0.26099999999999995 0.00625 0.005625 0.0 0.0
0.26999999999999996 0.00625 0.00575 0.0 0.0
0.27899999999999997 0.006874999999999999 0.00625 0.0 0.0
0.288 0.006999999999999999 0.0055000000000000005 0.0 0.0
0.297 0.006750000000000001 0.005625000000000001 0.0 0.0
0.306 0.006750000000000001 0.005375 0.0 0.0
0.315 0.006500000000000001 0.005625 0.0 0.0
0.32399999999999995 0.006875000000000001 0.0063750000000000005 0.0 0.0
0.33299999999999996 0.0063750000000000005 0.0055 0.0 0.0
0.34199999999999997 0.007625 0.00575 0.0 0.0
0.351 0.007625 0.006125 0.0 0.0
0.36 0.006 0.00575 0.0 0.0
0.369 0.006 0.0055 0.0 0.0
0.37799999999999995 0.006500000000000001 0.006125 0.0 0.0
0.38699999999999996 0.0063750000000000005 0.005125000000000001 0.0 0.0
0.39599999999999996 0.007000000000000001 0.00575 0.0 0.0
0.40499999999999997 0.0075 0.0063750000000000005 0.0 0.0
0.414 0.006625000000000001 0.00575 0.0 0.0
0.423 0.0063750000000000005 0.0053750000000000004 0.0 0.0
0.43199999999999994 0.00575 0.0052499999999999995 0.0 0.0
0.44099999999999995 0.006625000000000001 0.005125 0.0 0.0
0.44999999999999996 0.0055 0.00475 0.0 0.0
0.45899999999999996 0.0063750000000000005 0.005875 0.0 0.0
0.46799999999999997 0.006125 0.00475 0.0 0.0
0.477 0.005875 0.005 0.0 0.0
0.486 0.0052499999999999995 0.004625000000000001 0.0 0.0
0.49499999999999994 0.005625 0.005125 0.0 0.0
0.504 0.004625000000000001 0.00425 0.0 0.0
0.513 0.004875 0.0045000000000000005 0.0 0.0
0.5219999999999999 0.005625 0.005 0.0 0.0
0.5309999999999999 0.00525 0.004125 0.000125 0.0
0.5399999999999999 0.005875 0.004875 0.0 0.0
0.5489999999999999 0.00575 0.00525 0.0 0.0
0.5579999999999999 0.0055 0.00475 0.0 0.0
0.567 0.006125 0.004625000000000001 0.0 0.0
0.576 0.0055 0.004375 0.0 0.0
0.585 0.0045000000000000005 0.004 0.0 0.0
0.594 0.0045000000000000005 0.0045000000000000005 0.0 0.0
0.603 0.004875 0.004 0.0 0.0
0.612 0.00475 0.004125 0.0 0.0
0.621 0.00475 0.004 0.0 0.0
0.63 0.006625000000000001 0.004625 0.0 0.0
0.6389999999999999 0.004750000000000001 0.004125 0.0 0.0
0.6479999999999999 0.004875000000000001 0.0034999999999999996 0.0 0.0
0.6569999999999999 0.005 0.004375 0.0 0.0
0.6659999999999999 0.005 0.004125 0.0 0.0
0.6749999999999999 0.004625 0.004 0.0 0.0
0.6839999999999999 0.0055000000000000005 0.004 0.0 0.0
0.693 0.0043749999999999995 0.0035000000000000005 0.0 0.0
0.702 0.00425 0.0036250000000000006 0.0 0.0
0.711 0.0043749999999999995 0.0036250000000000006 0.0 0.0
0.72 0.00525 0.0035000000000000005 0.0 0.0
0.729 0.0052499999999999995 0.00375 0.0 0.0
0.738 0.004749999999999999 0.0036249999999999998 0.0 0.0
0.747 0.004 0.0036249999999999998 0.0 0.0
0.7559999999999999 0.0045000000000000005 0.0033750000000000004 0.0 0.000125
0.7649999999999999 0.00375 0.0036249999999999998 0.0 0.000125
0.7739999999999999 0.004125 0.003125 0.0 0.0
0.7829999999999999 0.004875 0.0034999999999999996 0.0 0.000125
0.7919999999999999 0.004625 0.0035000000000000005 0.0 0.0
0.8009999999999999 0.00375 0.003 0.0 0.0
0.8099999999999999 0.004625 0.0036249999999999998 0.0 0.0
0.819 0.00375 0.0036249999999999998 0.0 0.0
0.828 0.0035000000000000005 0.003 0.000125 0.0
0.837 0.004375 0.0033750000000000004 0.0 0.000375
0.846 0.005 0.0033750000000000004 0.000375 0.000125
0.855 0.00425 0.0035000000000000005 0.0 0.000125
0.8639999999999999 0.004125 0.0032500000000000003 0.00025 0.000125
0.8729999999999999 0.004625000000000001 0.003875 0.000125 0.00025
0.8819999999999999 0.0045 0.0036249999999999998 0.000125 0.000375
0.8909999999999999 0.00425 0.0032500000000000003 0.00025 0.0
